id;kurztitel;kategorie;unterkategorie;datum_beginn;datum_ende;terminliste;landname;ort;va_name;va_adresse;va_telefon;va_fax;va_email;va_internet;teilnehmerkreis;externer_link;lfdnr
100127856;"Spanisch Super Internsive 30 - 10 Tage -";"Sprachen für den Beruf";Spanisch;2024-10-28;2027-10-28;"28.10.2024 - 08.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 28.10.2027 möglich";Spanien;"Marbella und ggf. andere Orte";"SLC - Spanish Language Center, S.L.";"Avenida Ricardo Soriano 36
29601 Marbella";"'+34 952 901 576'";;mailto:info@Bildungsurlaub-Approval.de;www.slc.com.es;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;3720
100127857;"Italienisch Sprachkurs - 10 Tage -";"Sprachen für den Beruf";Italienisch;2024-11-25;2027-11-25;"25.11.2024 - 06.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.11.2027 möglich";Italien;"Genua und ggf. andere Orte";"A door to Italy - Scuola di Italiano";"Via dei Santi Giacomo e Filippo, 19/10 
16122 Genua";00390102465870;00390102542240;mailto:info@adoortoitaly.com;www.adoortoitaly.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;3721
100127858;"Italienisch Sprachkurs - 5 Tage -";"Sprachen für den Beruf";Italienisch;2024-11-25;2027-11-25;"25.11.2024 - 29.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 25.11.2027 möglich";Italien;"Genua und ggf. andere Orte";"A door to Italy - Scuola di Italiano";"Via dei Santi Giacomo e Filippo, 19/10 
16122 Genua";00390102465870;00390102542240;mailto:info@adoortoitaly.com;www.adoortoitaly.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;3722
100127861;"1989 in Europa - Die Wende und ihre Rezeption in Ost- und Westeuropa";"Politische Bildung";Deutschlandpolitik;2024-11-18;2027-11-18;"18.11.2024 - 22.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 18.11.2027 möglich";Deutschland;"Bad Malente und ggf. andere Orte";"Gesellschaft für Politik und Bildung Schleswig-Holstein e.V.
Gustav-Heinemann-Bildungsstätte";"Schweizer Str. 58
23714 Bad Malente";04523/88097-12;;mailto:info@heinemann-bildungsstaette.de;https://www.heinemann-bildungsstaette.de/seminare/seminaruebersicht;"Für interessierte Berliner Arbeitnehmer/innen";;3723
100127867;"Resilienz durch Kälteanwendungen: Wim Hof Tagesworkshop mit der Intentional Cold Exposure Academy";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2024-11-01;2026-11-01;"01.11.2024 - 01.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 01.11.2026 möglich";Deutschland;Potsdam;"Dr. Josephine Worseck";"Fichte Str. 7
14471 Potsdam";015157850242;;mailto:josephine@worseck.de;https://www.josephineworseck.com/wim-hof-workshops.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3724
100127868;"Mehr Zufriedenheit im Beruf: Mit Techniken aus Achtsamkeit, Meditation und Selbstcoaching";"Gesundheit und Ernährung";"Entspannung und Körpererfahrung";2024-12-02;2027-12-02;"02.12.2024 - 06.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 02.12.2027 möglich";Deutschland;"Scharbeutz - Klingberg und ggf. andere Orte";"Jugend-und Familienbildungswerk Klingberg e.V.";"Fahrenskampsweg 7
23684  Scharbeutz - Klingberg";"04524 - 9388";;mailto:bildungsurlaub@bildung-klingberg.de;https://www.bildung-klingberg.de/bildungsurlaub/seminare/zufriedenheit-im-beruf;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3725
100127869;"Stress adé - mehr Gelassenheit im Beruf: Selbstcoaching als Stressprophylaxe";"Gesundheit und Ernährung";"Entspannung und Körpererfahrung";2025-03-03;2028-03-03;"03.03.2025 - 07.03.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 03.03.2028 möglich";Deutschland;"Scharbeutz - Klingberg und ggf. andere Orte";"Jugend-und Familienbildungswerk Klingberg e.V.";"Fahrenskampsweg 7
23684  Scharbeutz - Klingberg";"04524 - 9388";;mailto:bildungsurlaub@bildung-klingberg.de;https://www.bildung-klingberg.de/bildungsurlaub/seminare/stress-ade;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3726
100127870;"Gewaltfreie Kommunikation - Respektvoll Tacheles reden, wertschätzend zuhören und spürbar Klärung erleben";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-01-06;2028-01-06;"06.01.2025 - 10.01.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 06.01.2028 möglich";Deutschland;"Scharbeutz - Klingberg und ggf. andere Orte";"Jugend-und Familienbildungswerk Klingberg e.V.";"Fahrenskampsweg 7
23684  Scharbeutz - Klingberg";"04524 - 9388";;mailto:bildungsurlaub@bildung-klingberg.de;https://www.bildung-klingberg.de/bildungsurlaub/seminare/stress-ade;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3727
100127875;"Stimmt das? Wissen und Wahrheit über das Internet";"Besondere Zielgruppen";;2024-11-14;2027-11-14;"14.11.2024 - 14.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 14.11.2027 möglich";Deutschland;"Berlin und ggf. andere Orte";"Lebenshilfe Bildung gGmbH";"Böttgerstr. 21
13357 Berlin";"030 82 99 98 1482";"030 82 99 98 9952";mailto:bildung@lebenshilfe-berlin.de;https://www.erw-in.de/index.php/37-kurse/pgu/3392-stimmt-das-wissen-und-wahrheit-ueber-das-internet-mitte-herbst-2024;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3728
100127880;"Diagnostik von ADHS im Erwachsenenalter (Systemische Therapie)";"Gesundheit und Ernährung";Medizin;2024-11-22;2026-11-22;"22.11.2024 - 22.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 22.11.2026 möglich";Deutschland;"Berlin und ggf. andere Orte";"ISTB - Therapie und Organisationsentwicklung GmbH";"Fürbringerstraße 6
10961 Berlin";030/6942958;030/69042319;mailto:info@istb-berlin.de;;"Für Berliner Psychologische Psychotherapeut:innen in Ausbildung (PIA´s) des ISTB im Psychotherapieverfahren Systemische Therapie. Die Zielgruppe benötigt die o.g. Kenntnisse für ihre berufliche Tätigkeit als Psychologische:r Psychotherapeut:in.";;3729
100127881;"Naturwissenschaftliche und technische Grundlagen für Industriemeister - online -";"Gewerblich-Technischer Bereich";"Berufe in der Industrie";2025-03-24;2028-03-24;"24.03.2025 - 28.03.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 24.03.2028 möglich";Deutschland;"Gelsenkirchen - virtuelles Klassenzimmer";"lessons2go - Akademie für Weiterbildung gGmbH";"Munscheidstraße 14
45886 Gelsenkirchen";02091774350;;mailto:info@lessons2go.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3730
100127882;"Informations- und Kommunikationstechniken - online -";"Gewerblich-Technischer Bereich";"Berufe in der Industrie";2025-01-20;2028-01-20;"20.01.2025 - 24.01.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 20.01.2028 möglich";Deutschland;"virtuelles Klassenzimmer";"lessons2go - Akademie für Weiterbildung gGmbH";"Munscheidstraße 14
45886 Gelsenkirchen";02091774350;;mailto:info@lessons2go.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3731
100127883;"Bilanzbuchhalter IHK - auch online -";"Kaufmännischer Bereich";Rechnungswesen;2024-12-09;2027-12-09;"09.12.2024 - 24.03.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.12.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/bilanzbuchhalter-ihk.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3732
100127884;"Geprüfter Fachmann für kaufmännische Betriebsführung (HwO) auch online";"Kaufmännischer Bereich";Betriebswirtschaft;2024-11-04;2027-11-04;"04.11.2024 - 06.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 04.11.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/gepruefter-fachmann-fuer-kaufmaennische-betriebsfuehrung-hwo.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3733
100127885;"Fachwirt für Büro- und Projektorganisation IHK auch online";"Kaufmännischer Bereich";Bürokommunikation;2024-12-09;2027-12-09;"09.12.2024 - 18.02.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.12.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/fachwirt-fuer-buero-und-projektorganisation-ihk.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3734
100127888;"Innovationsmanager IHK auch online";"Kaufmännischer Bereich";"Sonstige Wirtschaftsbereiche";2024-12-02;2027-12-02;"02.12.2024 - 13.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 02.12.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/innovationsmanager-ihk.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3735
100127889;"Musikmanagement IHK - auch online";"Kaufmännischer Bereich";"Sonstige Wirtschaftsbereiche";2024-12-02;2027-12-02;"02.12.2024 - 13.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 02.12.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/musikmanagement-ihk.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3736
100127891;"Spezialist für Digital Transformation IHK - auch online";"Gewerblich-Technischer Bereich";"Sonstige Gewerbe und Techniken";2024-12-09;2027-12-09;"09.12.2024 - 13.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 09.12.2027 möglich";Deutschland;"TA Hameln u/o TA Hannover u/o Online";"TA Bildungszentrum GmbH
Hameln";"Bahnhofstraße 18/20
31785 Hameln";05151/95640;;mailto:studierendenservice@ta.de;https://www.ta.de/spezialist-fuer-digital-transformation-ihk.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3737
100127892;"Die Lust am Scheitern - Kreative Konfliktlösung mit der Idee des Clownprinzips";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2024-12-27;2026-12-27;"27.12.2024 - 31.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 27.12.2026 möglich";Deutschland;"Wiesbaden und ggf. andere Orte";"Galli Training Center";"Adelheidstr 21
65185 Wiesbaden";01638430964;;mailto:h.ohnesorge@galli.de;;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3738
100127893;"47. Fachanwaltslehrgang Verwaltungsrecht – Online-Bausteine: 1, 3, 4, 5, 6 / Präsenz-Baustein: 2 in Düsseldorf";"Recht und Steuern";Recht;2024-11-06;2027-11-06;"06.11.2024 - 28.03.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 06.11.2027 möglich";Deutschland;"Düsseldorf - hybrid -";"DeutscheAnwaltAkademie
Gesellschaft für Aus- und Fortbildung
sowie Serviceleistungen mbH";"Littenstraße 11
10179 Berlin";030/726153-121;;mailto:wagner@anwaltakademie.de;https://www.anwaltakademie.de/seminare/47-fachanwaltslehrgang-verwaltungsrecht-online-bausteine-1.53247;"Für Berliner Juristen/innen, Rechtsanwälte/innen, Unternehmensjuristen/innen und  Behördenmitarbeiter/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3739
100127894;"Alentejo – Das ländliche Portugal 50 Jahre nach der Nelkenrevolution";"Politische Bildung";Europapolitik;2025-05-11;2028-05-11;"11.05.2025 - 17.05.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.05.2028 möglich";Portugal;"Beja und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=45030;"Für interessierte Berliner Arbeitnehmer/innen";;3740
100127896;"Fortbildung zum/zur Geprüften/ Geprüfter Fachwirt/Fachwirtin für Versicherungen und Finanzen (Vollzeitseminarwoche)";"Kaufmännischer Bereich";"Berufe in der Wirtschaft";2025-01-27;2028-01-27;"27.01.2025 - 31.01.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 27.01.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Berufsbildungswerk der Versicherungswirtschaft in Berlin-Brandenburg (BWV) e. V.";"Wilhelmstr. 43 G - I
10117 Berlin";"030 9921149 586";;mailto:berlin@bwv.de;https://berlin-brandenburg.bwv.de/seminar/fachwirt-fuer-versicherungen-und-finanzen-ihk-bwv51/seminar/show/seminar/;"Für Berliner Mitarbeiter/innen aus der Versicherungs- und Finanzwirtschaft, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3741
100127897;"Politische Bildungsfahrt nach Straßburg oder Brüssel";"Politische Bildung";Europapolitik;2024-12-05;2027-12-05;"05.12.2024 - 08.12.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 05.12.2027 möglich";Belgien;"Europäisches Parlament in Brüssel/Belgien oder Straßburg/Frankreich";"Hildegard Bentele, Mitglied des Europäischen Parlaments";"Platz der Republik 1
11011 Berlin";03022771000;;mailto:hildegard.bentele@europarl.europa.eu;;"Für interessierte Berliner Arbeitnehmer/innen";;3742
100127898;"Vom Aufbruch in die Wende: Opposition und Subkultur in den letzten Jahren der DDR. Das Beispiel Ostberlin";"Politische Bildung";Geschichte;2024-11-11;2027-11-11;"11.11.2024 - 15.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.11.2027 möglich";Deutschland;"Berlin und ggf. andere Orte";"Arbeit und Leben Berlin-Brandenburg gGmbH";"Lorenzweg 5
12099 Berlin";"030 513019211";;mailto:haegebarth@berlin.arbeitundleben.de;www.berlin.arbeitundleben.de;"Für interessierte Berliner Arbeitnehmer/innen";;3743
100127899;"Gemeinwesenarbeit in Berlin - Innovative Ansätze für Teilhabe und Engagement in Nachbarschaften, Kiezen und Stadtteilen. Zertifikatskurs (4 Module)";"Besondere Zielgruppen";;2025-04-02;2028-04-02;"02.04.2025 - 25.09.2025 (Dieser Termin hat bereits begonnen)
weitere Termine zu dieser Veranstaltung sind noch bis 02.04.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Paritätische Akademie Berlin gGmbH";"Tucholskystr. 11
10117 Berlin";"030/275 8282-21";;mailto:bildungszeit@akademie.org;https://akademie.org/veranstaltung/gemeinwesenarbeit-in-berlin-innovative-ansaetze-fuer-teilhabe-und-engagement-in-nachbarschaften-kiezen-und-stadtteilen?eventid=5331;"Für Berliner Fach- und Leitungskräfte der Stadtteil- und Gemeinwesenarbeit sowie an Arbeitnehmer/innen aus den Bereichen Quartiersmanagement, Sozialraumorientierung und Mehrgenerationshäuser, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3744
100127900;"Prüfungscoaching - Vollzeitlehrgang zur Vorbereitung auf die mündliche Steuerberaterprüfung";"Recht und Steuern";Recht;2024-12-06;2027-11-08;"08.11.2024 - 10.11.2024 (Dieser Termin ist bereits vorbei)
15.11.2024 - 17.11.2024 (Dieser Termin ist bereits vorbei)
29.11.2024 - 01.12.2024 (Dieser Termin ist bereits vorbei)
06.12.2024 - 08.12.2024 (Dieser Termin ist bereits vorbei)
24.01.2025 - 26.01.2025 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 08.11.2027 möglich";Deutschland;"Berlin und ggf. andere Orte";"Lehrgangswerk Haas";"Jägerallee 26
31832 Springe";05041942437;05041/942456;mailto:ilknur.bormann@lwhaas.de;https://www.lwhaas.de/steuerberater/lehrgaenge/buchen/8241/pruefungscoaching/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3745
100127903;"Cyborgs, Big Data, KI, selbstfahrende Autos: Welche Technologieethik brauchen wir?";"Politische Bildung";Arbeitswelt;2024-11-24;2027-11-24;"24.11.2024 - 29.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 24.11.2027 möglich";Deutschland;"Hattingen und ggf. andere Orte";"DGB Bildungswerk e.V. Politische Erwachsenenbildung";"Am Homberg 44-50
45529 Hattingen";02324/508-444;02324/508-430;mailto:bildungsurlaub@dgb-bildungswerk.de;https://www.dgb-bildungswerk.de/seminar/18134140;"Für interessierte Berliner Arbeitnehmer/innen";;3746
100127904;"Erdogans Staat: Die Türkei zwischen islamischer Tradition, wirtschaftlicher Modernisierung und europäischer Demokratie";"Politische Bildung";Bildungspolitik;2024-11-24;2027-11-24;"24.11.2024 - 29.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 24.11.2027 möglich";Deutschland;"Hattingen und ggf. andere Orte";"DGB Bildungswerk e.V. Politische Erwachsenenbildung";"Am Homberg 44-50
45529 Hattingen";02324/508-444;02324/508-430;mailto:bildungsurlaub@dgb-bildungswerk.de;https://www.dgb-bildungswerk.de/seminar/18134119;"Für interessierte Berliner Arbeitnehmer/innen";;3747
100127905;"Aufbaukurs Systemische Strukturaufstellungen SySt & Lösungsfokussierte Gesprächsführung";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2024-11-20;2027-11-20;"20.11.2024 - 24.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 20.11.2027 möglich";Deutschland;"Reichenow und ggf. andere Orte";"Fokus Institut
Rita Wawrzinek";"Taborstr. 17
10997 Berlin";"0179 4739656";;mailto:post@fiberlin.de;https://fiberlin.de/aufbaukurs/;"Für Berliner Führungskraft, Mediator:in, Berater:in, Coach bzw. Therapeut:in, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.
Voraussetzungen sind Grundlagenkenntnisse über die lösungsfokussierter Gesprächsführung, sowie Grundkenntnisse über systemische Aufstellungsarbeit.";;3748
100127906;"Chinesisch-Sprachkurs bei LTL, Level: elementary";"Sprachen für den Beruf";Chinesisch;2024-11-11;2027-11-11;"11.11.2024 - 22.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 11.11.2027 möglich";"VR China";"Beijing, Beihai, Shanghai und ggf. andere Orte in VR China";"DIREKT Sprachreisen OHG";"Bergheimer Str. 104
69115 Heidelberg";06221/180844;'--';mailto:a.v.leeuwen@direkt-sprachreisen.de;https://www.direkt-sprachreisen.de/liste-bildungsurlaub;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;3749
100127907;"Errichten, Konfigurieren und Prüfen von KNX/EIB- Steuerungen";"Gewerblich-Technischer Bereich";"Berufe im Handwerk";2024-11-04;2027-11-04;"04.11.2024 - 08.11.2024 (Dieser Termin ist bereits vorbei)
weitere Termine zu dieser Veranstaltung sind noch bis 04.11.2027 möglich";Deutschland;"Cottbus und ggf. andere Orte";"Handwerkskammer Cottbus";"Altmarkt 17
03046 Cottbus";03557835-444;03557835-280;mailto:hwk@hwk-cottbus.de;https://www.hwk-cottbus.de/kurse/errichten-konfigurieren-und-pruefen-von-knx-eib-steuerungen-7,0,coursedetail.html?id=59936&search-onr=7;"Für Berliner Arbeitnehmer*innen aus dem Elektrotechnikerhandwerk, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;3750
